#languageTag	#level	#worksheet	#problemNo	#sequenceType	#voiceSource	#problemSentence	#exampleNumber1	#exampleNumber2	#exampleNumber3	#exampleNumber4	#exampleWord1	#exampleWord2	#exampleWord3	#exampleWord4	#rightFormula	#rightAnswer	#objectValueA	#objectValueB	#objectValueC	#objectValueD	#equationValueA	#equationValueB	#equationSign	#equationUnknown	#objectSourceA	#objectSourceB	#objectSourceC	#objectSourceD
en-US	13	2	5	2	"अनिल के पास 16 मार्बल हैं और उनमें से 7 को खो देता है। अनिल के पास अब कितने मार्बल्स हैं?"	अनिल के पास 16 मार्बल हैं और उनमें से 7 को खो देता है। अनिल के पास अब कितने मार्बल्स हैं?	6	7	8	9	marbles	marbles	marbles	marbles	16 - 7 = <9>	4	16	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	13	3	1	2	"अर्जुन के एक टोकरी में 11 आम हैं। अर्जुन अपनी बहन को 4 आम देता है। टोकरी में कितने आम बचे हैं?"	अर्जुन के एक टोकरी में 11 आम हैं। अर्जुन अपनी बहन को 4 आम देता है। टोकरी में कितने आम बचे हैं?	5	7	9	11	mangoes	mangoes	mangoes	mangoes	11 - 4 = <7>	2	11	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	13	3	2	2	"स्कूल बस में 10 छात्र हैं। 3 छात्र बस से उतर गए। बस में कितने छात्र बचे हैं?"	स्कूल बस में 10 छात्र हैं। 3 छात्र बस से उतर गए। बस में कितने छात्र बचे हैं?	3	7	10	13	students	students	students	students	10 - 3 = <7>	2	10	3	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	13	3	3	2	"रितिका के पास 12 किताबें हैं। वह अपनी कक्षा की पुस्तकालय में 8 किताबें दान करती हैं। रितिका के पास अब कितनी किताबें बची हैं?"	रितिका के पास 12 किताबें हैं। वह अपनी कक्षा की पुस्तकालय में 8 किताबें दान करती हैं। रितिका के पास अब कितनी किताबें बची हैं?	2	4	6	8	books	books	books	books	12 - 8 = <4>	2	12	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	13	3	4	2	"एक तालाब में 15 बतख तैर रही हैं। 7 बतख उड़ जाती हैं। तालाब में अभी भी कितने बतख तैर रहे हैं?"	एक तालाब में 15 बतख तैर रही हैं। 7 बतख उड़ जाती हैं। तालाब में अभी भी कितने बतख तैर रहे हैं?	5	7	8	10	ducks	ducks	ducks	ducks	15 - 7 = <8>	3	15	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	13	3	5	2	"एक खलिहान में 18 भेड़ें रहती हैं। 9 भेड़ें बेची जाती हैं। खलिहान में कितनी भेड़ें बची हैं?"	एक खलिहान में 18 भेड़ें रहती हैं। 9 भेड़ें बेची जाती हैं। खलिहान में कितनी भेड़ें बची हैं?	3	6	9	11	sheep	sheep	sheep	sheep	18 - 9 = <9>	3	18	9	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	14	1	1	4	"नमिता के बगीचे में 13 फूल हैं। गौरी के 8 फूल हैं। नमिता के पास गौरी की तुलना में कितने अधिक फूल हैं?"	नमिता के बगीचे में 13 फूल हैं। गौरी के 8 फूल हैं। नमिता के पास गौरी की तुलना में कितने अधिक फूल हैं?	3	5	8	13	flowers	flowers	flowers	flowers	13 - 8 = <5>	2	13	8	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	14	1	2	4	"कल्पना ने पुस्तकालय से 11 किताबें उधार लीं। उसके दोस्त ने 5 किताबें उधार लीं। कल्पना ने अपने दोस्त से कितनी अधिक किताबें उधार लीं?"	कल्पना ने पुस्तकालय से 11 किताबें उधार लीं। उसके दोस्त ने 5 किताबें उधार लीं। कल्पना ने अपने दोस्त से कितनी अधिक किताबें उधार लीं?	5	6	8	11	books	books	books	books	11 - 5 = <6>	2	11	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	14	1	3	4	"सौरभ 5 पेपर हवाई जहाज बनाता है। टीना 14 पेपर हवाई जहाज बनाती है। टीना की तुलना में सौरभ कितने कम हवाई जहाज बनाता है?"	सौरभ 5 पेपर हवाई जहाज बनाता है। टीना 14 पेपर हवाई जहाज बनाती है। टीना की तुलना में सौरभ कितने कम हवाई जहाज बनाता है?	4	5	9	14	airplanes	airplanes	airplanes	airplanes	14 - 5 = <9>	3	5	14	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	14	1	4	4	"अरविन्द 12 साल का है। उसका भाई दीपेश 8 साल का है। अरविन्द की तुलना में दीपेश कितना छोटा है?"	अरविन्द 12 साल का है। उसका भाई दीपेश 8 साल का है। अरविन्द की तुलना में दीपेश कितना छोटा है	4	8	12	18	years	years	years	years	12 - 8  = <4>	1	12	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	14	1	5	4	"बच्चे अपनी कक्षा को सजाने के लिए चित्र बना रहे हैं। लडक़े 11 चित्र बनाते हैं और लड़कियां 20 चित्र बनती हैं। लडक़ों की तुलना में लड़कियां कितने ज्यादा चित्र बनती हैं?"	बच्चे अपनी कक्षा को सजाने के लिए चित्र बना रहे हैं। लडक़े 11 चित्र बनाते हैं और लड़कियां 20 चित्र बनती हैं। लडक़ों की तुलना में लड़कियां कितने ज्यादा चित्र बनती हैं?	9	11	15	20	pictures	pictures	pictures	pictures	20 - 11 = <9>	1	11	20	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	14	2	1	4	"अन्ना ने 12 पौधे खरीदे। उसकी बहन ने 7 पौधे खरीदे। अन्ना ने अपनी बहन से कितने अधिक पौधे खरीदे?"	अन्ना ने 12 पौधे खरीदे। उसकी बहन ने 7 पौधे खरीदे। अन्ना ने अपनी बहन से कितने अधिक पौधे खरीदे?	3	5	7	12	plants	plants	plants	plants	12 - 7 = <5>	2	12	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	14	2	2	4	"मार्च में 15 दिन बारिश हुई। अप्रैल में 8 दिन बारिश हुई। मार्च में अप्रैल की तुलना में कितने दिन अधिक बारिश हुई?"	मार्च में 15 दिन बारिश हुई। अप्रैल में 8 दिन बारिश हुई। मार्च में अप्रैल की तुलना में कितने दिन अधिक बारिश हुई?	5	7	8	15	days	days	days	days	15 - 8 = <7>	2	15	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	14	2	3	4	"अरविन्द 12 साल का है। उसका भाई दीपेश 8 साल का है। अरविन्द की तुलना में दीपेश कितना छोटा है?"	अरविन्द 12 साल का है। उसका भाई दीपेश 8 साल का है। अरविन्द की तुलना में दीपेश कितना छोटा है	4	8	12	18	years	years	years	years	12 - 8  = <4>	1	12	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	14	2	4	4	"अलका 15 बिस्कुट और 7 केक बेक करती है। बिस्कुट की तुलना में उसने कितने कम केक बेक किए?"	अलका 15 बिस्कुट और 7 केक बेक करती है। बिस्कुट की तुलना में उसने कितने कम केक बेक किए?	7	8	9	10	cakes	cakes	cakes	cakes	15 - 7 = <8>	2	15	7	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	14	2	5	4	"एक कक्षा में 13 लड़कियां और 18 लडक़े हैं। लड़कियों की तुलना में कितने अधिक लडक़े हैं?"	एक कक्षा में 13 लड़कियां और 18 लडक़े हैं। लड़कियों की तुलना में कितने अधिक लडक़े हैं?	5	10	13	18	boys	boys	boys	boys	18 - 13 = <5>	1	13	18	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	14	3	1	4	"मार्च में 15 दिन बारिश हुई। अप्रैल में 8 दिन बारिश हुई। मार्च में अप्रैल की तुलना में कितने दिन अधिक बारिश हुई?"	मार्च में 15 दिन बारिश हुई। अप्रैल में 8 दिन बारिश हुई। मार्च में अप्रैल की तुलना में कितने दिन अधिक बारिश हुई?	5	7	8	15	days	days	days	days	15 - 8 = <7>	2	15	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	14	3	2	4	"नमिता के बगीचे में 13 फूल हैं। गौरी के 8 फूल हैं। नमिता के पास गौरी की तुलना में कितने अधिक फूल हैं?"	नमिता के बगीचे में 13 फूल हैं। गौरी के 8 फूल हैं। नमिता के पास गौरी की तुलना में कितने अधिक फूल हैं?	3	5	8	13	flowers	flowers	flowers	flowers	13 - 8 = <5>	2	13	8	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	14	3	3	4	"अलका 15 बिस्कुट और 7 केक बेक करती है। बिस्कुट की तुलना में उसने कितने कम केक बेक किए?"	अलका 15 बिस्कुट और 7 केक बेक करती है। बिस्कुट की तुलना में उसने कितने कम केक बेक किए?	7	8	9	10	cakes	cakes	cakes	cakes	15 - 7 = <8>	2	15	7	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	14	3	4	4	"सौरभ 5 पेपर हवाई जहाज बनाता है। टीना 14 पेपर हवाई जहाज बनाती है। टीना की तुलना में सौरभ कितने कम हवाई जहाज बनाता है?"	सौरभ 5 पेपर हवाई जहाज बनाता है। टीना 14 पेपर हवाई जहाज बनाती है। टीना की तुलना में सौरभ कितने कम हवाई जहाज बनाता है?	4	5	9	14	airplanes	airplanes	airplanes	airplanes	14 - 5 = <9>	3	5	14	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	14	3	5	4	"कस्तूरबा को समुद्र तट पर 20 शंख मिले। नोआ को 6 शंख मिले। नोआ की तुलना में कस्तूरबा को कितने और शंख मिले?"	कस्तूरबा को समुद्र तट पर 20 शंख मिले। नोआ को 6 शंख मिले। नोआ की तुलना में कस्तूरबा को कितने और शंख मिले?	6	10	14	20	seashells	seashells	seashells	seashells	20 - 6 = <14>	3	20	6	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	15	1	1	5	"सुश्री बसंती अपने 11 छात्रों के साथ लुका-छिपी का खेल खेल रही है। उसे 3 छात्र मिले। कितने छात्र अभी भी छिपे हुए हैं?"	सुश्री बसंती अपने 11 छात्रों के साथ लुका-छिपी का खेल खेल रही है। उसे 3 छात्र मिले। कितने छात्र अभी भी छिपे हुए हैं?	3	5	8	11	students	students	students	students	11 = 3 + <8>	3	3	8	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	15	1	2	5	"एक कक्षा में 15 छात्र हैं। 9 छात्र लंबी पैंट पहने हुए हैं। बाकी ने शॉर्ट पैंट पहनी हुई है। कितने छात्र ने शॉर्ट पैंट पहने हैं?"	एक कक्षा में 15 छात्र हैं। 9 छात्र लंबी पैंट पहने हुए हैं। बाकी ने शॉर्ट पैंट पहनी हुई है। कितने छात्र ने शॉर्ट पैंट पहने हैं?	3	6	9	15	students	students	students	students	15 = 9 + <6>	2	9	6	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	15	1	3	5	"जसवंत के पास 17 गुब्बारे हैं। 8 गुब्बारे लाल और बाकी हरे हैं। कितने गुब्बारे हरे हैं?"	जसवंत के पास 17 गुब्बारे हैं। 8 गुब्बारे लाल और बाकी हरे हैं। कितने गुब्बारे हरे हैं?	7	8	9	10	balloons	balloons	balloons	balloons	17 = 8 + <9>	3	8	9	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	15	1	4	5	"लैकी और काजल ने 14 जुगनुओं को पकड़ा। लैकी ने 5 जुगनुओं को पकड़ा। काजल ने कितने जुगनुओं को पकड़ा?"	लैकी और काजल ने 14 जुगनुओं को पकड़ा। लैकी ने 5 जुगनुओं को पकड़ा। काजल ने कितने जुगनुओं को पकड़ा?	6	9	12	14	fireflies	fireflies	fireflies	fireflies	14 = 5 + <9>	2	5	9	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	15	1	5	5	"सुश्री डॉसन की कक्षा में 12 छात्र हैं। कुछ छात्र अनुपस्थित हैं और 7 छात्र उपस्थित हैं। कितने छात्र अनुपस्थित हैं?"	सुश्री डॉसन की कक्षा में 12 छात्र हैं। कुछ छात्र अनुपस्थित हैं और 7 छात्र उपस्थित हैं। कितने छात्र अनुपस्थित हैं?	5	7	9	12	students	students	students	students	12 = <5> + 7	1	5	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	15	2	1	5	"टेनिस फ़राज़ में 12 खिलाड़ी हैं। खिलाड़यिों में से 6 लड़कियां हैं। कुछ लडक़े हैं। कितने टेनिस खिलाड़ी लडक़े हैं?"	टेनिस फ़राज़ में 12 खिलाड़ी हैं। खिलाड़यिों में से 6 लड़कियां हैं। कुछ लडक़े हैं। कितने टेनिस खिलाड़ी लडक़े हैं?	2	6	10	12	boys	boys	boys	boys	12 = 6 + <6>	2	6	6	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	15	2	2	5	"लकड़ी का एक टुकड़ा 13 इंच लंबा होता है। इसे दो भागों में काटा जाता है। एक भाग 6 इंच लंबा है। दूसरा भाग कितना लंबा है?"	लकड़ी का एक टुकड़ा 13 इंच लंबा होता है। इसे दो भागों में काटा जाता है। एक भाग 6 इंच लंबा है। दूसरा भाग कितना लंबा है?	6	7	8	9	inches	inches	inches	inches	13 = 6 + <7>	2	6	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	15	2	3	5	"लैकी और काजल ने 14 जुगनुओं को पकड़ा। लैकी ने 5 जुगनुओं को पकड़ा। काजल ने कितने जुगनुओं को पकड़ा?"	लैकी और काजल ने 14 जुगनुओं को पकड़ा। लैकी ने 5 जुगनुओं को पकड़ा। काजल ने कितने जुगनुओं को पकड़ा?	6	9	12	14	fireflies	fireflies	fireflies	fireflies	14 = 5 + <9>	2	5	9	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	15	2	4	5	"ज़च के पास 17 जन्मदिन के तोहफे हैं। 9 तोहफे उसके परिवार के हैं और बाकी उसके दोस्तों के हैं। उसके दोस्तों से कितने उपहार हैं?"	ज़च के पास 17 जन्मदिन के तोहफे हैं। 9 तोहफे उसके परिवार के हैं और बाकी उसके दोस्तों के हैं। उसके दोस्तों से कितने उपहार हैं?	7	8	9	10	gifts	gifts	gifts	gifts	17 = 9 + <8>	2	9	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	15	2	5	5	"एक कक्षा में 16 बच्चे हैं। कुछ बच्चे खेलने के लिए बाहर जाते हैं। 7 बच्चे किताबें पढऩे के लिए अंदर रहते हैं। कितने बच्चे बाहर हैं?"	एक कक्षा में 16 बच्चे हैं। कुछ बच्चे खेलने के लिए बाहर जाते हैं। 7 बच्चे किताबें पढऩे के लिए अंदर रहते हैं। कितने बच्चे बाहर हैं?	7	9	13	16	children	children	children	children	16 = <9> + 7	2	9	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	15	3	1	5	"उमा ने दोस्तों और परिवार को 14 पत्र लिखे। 7 पत्र उसके दोस्तों के लिए हैं और बाकी उसके परिवार के लिए हैं। उसके परिवार के लिए कितने पत्र हैं?"	उमा ने दोस्तों और परिवार को 14 पत्र लिखे। 7 पत्र उसके दोस्तों के लिए हैं और बाकी उसके परिवार के लिए हैं। उसके परिवार के लिए कितने पत्र हैं?	4	7	10	14	letters	letters	letters	letters	14 = 7 + <7>	2	7	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	15	3	2	5	"ज़च के पास 17 जन्मदिन के तोहफे हैं। 9 तोहफे उसके परिवार के हैं और बाकी उसके दोस्तों के हैं। उसके दोस्तों से कितने उपहार हैं?"	ज़च के पास 17 जन्मदिन के तोहफे हैं। 9 तोहफे उसके परिवार के हैं और बाकी उसके दोस्तों के हैं। उसके दोस्तों से कितने उपहार हैं?	7	8	9	10	gifts	gifts	gifts	gifts	17 = 9 + <8>	2	9	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	15	3	3	5	"टेनिस फ़राज़ में 12 खिलाड़ी हैं। खिलाड़यिों में से 6 लड़कियां हैं। कुछ लडक़े हैं। कितने टेनिस खिलाड़ी लडक़े हैं?"	टेनिस फ़राज़ में 12 खिलाड़ी हैं। खिलाड़यिों में से 6 लड़कियां हैं। कुछ लडक़े हैं। कितने टेनिस खिलाड़ी लडक़े हैं?	2	6	10	12	boys	boys	boys	boys	12 = 6 + <6>	2	6	6	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	15	3	4	5	"लकड़ी का एक टुकड़ा 13 इंच लंबा होता है। इसे दो भागों में काटा जाता है। एक भाग 6 इंच लंबा है। दूसरा भाग कितना लंबा है?"	लकड़ी का एक टुकड़ा 13 इंच लंबा होता है। इसे दो भागों में काटा जाता है। एक भाग 6 इंच लंबा है। दूसरा भाग कितना लंबा है?	6	7	8	9	inches	inches	inches	inches	13 = 6 + <7>	2	6	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	15	3	5	5	"सुश्री डॉसन की कक्षा में 12 छात्र हैं। कुछ छात्र अनुपस्थित हैं और 7 छात्र उपस्थित हैं। कितने छात्र अनुपस्थित हैं?"	सुश्री डॉसन की कक्षा में 12 छात्र हैं। कुछ छात्र अनुपस्थित हैं और 7 छात्र उपस्थित हैं। कितने छात्र अनुपस्थित हैं?	5	7	9	12	students	students	students	students	12 = <5> + 7	1	5	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	16	1	1	3	"सपना ने आम के 2 बॉक्स खरीदे। प्रत्येक बॉक्स में 4 आम हैं। उसने कितने आम खरीदे?"	सपना ने आम के 2 बॉक्स खरीदे। प्रत्येक बॉक्स में 4 आम हैं। उसने कितने आम खरीदे?	4	8	12	16	mangoes	mangoes	mangoes	mangoes	2 X 4 = <8>	2	2	4	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	16	1	2	3	"दर्पण के पास 3 तरुणड़ी मोजे हैं। प्रत्येक तरुणड़ी में 2 मोजे हैं। दर्पण के पास कितने मोजे हैं?"	दर्पण के पास 3 तरुणड़ी मोजे हैं। प्रत्येक तरुणड़ी में 2 मोजे हैं। दर्पण के पास कितने मोजे हैं?	3	6	9	12	socks	socks	socks	socks	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	16	1	3	3	"अलका ने फ्लॉवर पॉट में 3 फूलों की गिनती की। प्रत्येक फूल में 5 पंखुड़यिाँ होती हैं। सभी में कितनी पंखुड़यिाँ हैं?"	अलका ने फ्लॉवर पॉट में 3 फूलों की गिनती की। प्रत्येक फूल में 5 पंखुड़यिाँ होती हैं। सभी में कितनी पंखुड़यिाँ हैं?	5	10	15	20	petals	petals	petals	petals	3 X 5 = <15>	3	3	5	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	16	1	4	3	"एक मधुमक्खी के 6 पैर होते हैं। 2 मधुमक्खियों के कितने पैर होते हैं?"	एक मधुमक्खी के 6 पैर होते हैं। 2 मधुमक्खियों के कितने पैर होते हैं?	4	8	12	16	legs	legs	legs	legs	2 X 6 = <12>	3	2	6	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	16	1	5	3	"सैली को एक मील चलने के लिए 7 मिनट लगते हैं। 4 मील चलने में उसे कितना समय लगेगा?"	सैली को एक मील चलने के लिए 7 मिनट लगते हैं। 4 मील चलने में उसे कितना समय लगेगा?	7	14	28	35	minutes	minutes	minutes	minutes	4 X 7 = <28>	3	4	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	16	2	1	3	"चरागाह में 3 भेड़ें हैं। प्रत्येक भेड़ के 4 बच्चे होते हैं। चरागाह में कितने मेमने हैं?"	चरागाह में 3 भेड़ें हैं। प्रत्येक भेड़ के 4 बच्चे होते हैं। चरागाह में कितने मेमने हैं?	6	9	12	15	lambs	lambs	lambs	lambs	3 X 4 = <12>	3	3	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	16	2	2	3	"एक बतख के 2 पैर होते हैं। 3 बतख के कितने पैर हैं?"	एक बतख के 2 पैर होते हैं। 3 बतख के कितने पैर हैं?	3	6	9	12	legs	legs	legs	legs	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	16	2	3	3	"खेत पर 2 वैगन हैं। प्रत्येक वैगन में 8 बच्चे होते हैं। कितने बच्चे वैगनों में हैं?"	खेत पर 2 वैगन हैं। प्रत्येक वैगन में 8 बच्चे होते हैं। कितने बच्चे वैगनों में हैं?	4	8	12	16	children	children	children	children	2 X 8 = <16>	4	2	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	16	2	4	3	"शालिनी, रूथ और रमेश ने पिज़्ज़ा के 2 स्लाइस खाए। पिज़्ज़ा के कितने स्लाइस उन्होंने सभी में खाए?"	शालिनी, रूथ और रमेश ने पिज़्ज़ा के 2 स्लाइस खाए। पिज़्ज़ा के कितने स्लाइस उन्होंने सभी में खाए?	3	6	12	15	slices	slices	slices	slices	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	16	2	5	3	"नेहा ने डोनट्स के 4 बॉक्स खरीदे। प्रत्येक बॉक्स में 5 डोनट्स होते हैं। उसने कुल कितने डोनट्स खरीदे?"	नेहा ने डोनट्स के 4 बॉक्स खरीदे। प्रत्येक बॉक्स में 5 डोनट्स होते हैं। उसने कुल कितने डोनट्स खरीदे?	5	15	20	30	donuts	donuts	donuts	donuts	4 X 5 = <20>	3	4	5	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	16	3	1	3	"दर्पण के पास 3 तरुणड़ी मोजे हैं। प्रत्येक तरुणड़ी में 2 मोजे हैं। दर्पण के पास कितने मोजे हैं?"	दर्पण के पास 3 तरुणड़ी मोजे हैं। प्रत्येक तरुणड़ी में 2 मोजे हैं। दर्पण के पास कितने मोजे हैं?	3	6	9	12	socks	socks	socks	socks	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	16	3	2	3	"चरागाह में 3 भेड़ें हैं। प्रत्येक भेड़ के 4 बच्चे होते हैं। चरागाह में कितने मेमने हैं?"	चरागाह में 3 भेड़ें हैं। प्रत्येक भेड़ के 4 बच्चे होते हैं। चरागाह में कितने मेमने हैं?	6	9	12	15	lambs	lambs	lambs	lambs	3 X 4 = <12>	3	3	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	16	3	3	3	"सपना ने आम के 2 बॉक्स खरीदे। प्रत्येक बॉक्स में 4 आम हैं। उसने कितने आम खरीदे?"	सपना ने आम के 2 बॉक्स खरीदे। प्रत्येक बॉक्स में 4 आम हैं। उसने कितने आम खरीदे?	4	8	12	16	mangoes	mangoes	mangoes	mangoes	2 X 4 = <8>	2	2	4	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	16	3	4	3	"खेत पर 2 वैगन हैं। प्रत्येक वैगन में 8 बच्चे होते हैं। कितने बच्चे वैगनों में हैं?"	खेत पर 2 वैगन हैं। प्रत्येक वैगन में 8 बच्चे होते हैं। कितने बच्चे वैगनों में हैं?	4	8	12	16	children	children	children	children	2 X 8 = <16>	4	2	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	16	3	5	3	"सैली को एक मील चलने के लिए 7 मिनट लगते हैं। 4 मील चलने में उसे कितना समय लगेगा?"	सैली को एक मील चलने के लिए 7 मिनट लगते हैं। 4 मील चलने में उसे कितना समय लगेगा?	7	14	28	35	minutes	minutes	minutes	minutes	4 X 7 = <28>	3	4	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	17	1	1	5	"2 बच्चे 8 मिठाई समान रूप से साझा करते हैं। प्रत्येक बच्चे को कितनी मिठाई मिलती है?"	2 बच्चे 8 मिठाई समान रूप से साझा करते हैं। प्रत्येक बच्चे को कितनी मिठाई मिलती है?	2	4	6	8	sweets	sweets	sweets	sweets	8 = <4> + <4>	2	4	4	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	17	1	2	5	"आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते हैं। चिप्स के कितने बैग प्रत्येक को मिलेंगे?"	आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते हैं। चिप्स के कितने बैग प्रत्येक को मिलेंगे?	2	3	5	10	bags	bags	bags	bags	10 = <5> + <5>	3	5	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	17	1	3	5	"एक किसान के पास 16 अंडे हैं और वो उन्हें समान रूप से 2 बक्से में रखता है। प्रत्येक बॉक्स में कितने अंडे हैं?"	एक किसान के पास 16 अंडे हैं और वो उन्हें समान रूप से 2 बक्से में रखता है। प्रत्येक बॉक्स में कितने अंडे हैं?	2	4	8	16	eggs	eggs	eggs	eggs	16 = <8> + <8>	3	8	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	17	1	4	5	"3 मित्र समान रूप से 12 कैंडी साझा करते हैं। प्रत्येक मित्र को कितने कैंडी मिलेंगे?"	3 मित्र समान रूप से 12 कैंडी साझा करते हैं। प्रत्येक मित्र को कितने कैंडी मिलेंगे?	3	4	5	6	candies	candies	candies	candies	12 = <4> + <4> + <4>	2	4	4	4	0					wordwindow-stone-green.png	wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	17	1	5	5	"20 छात्रों को शिक्षक द्वारा 4 समूहों में समान रूप से विभाजित किया गया था। प्रत्येक समूह में कितने छात्र हैं?"	20 छात्रों को शिक्षक द्वारा 4 समूहों में समान रूप से विभाजित किया गया था। प्रत्येक समूह में कितने छात्र हैं?	5	10	15	20	students	students	students	students	20 = <5> + <5> + <5> + <5>	1	5	5	5	5					wordwindow-stone-blue.png	wordwindow-stone-red.png	wordwindow-stone-green.png	wordwindow-stone-yellow.png		
en-US	17	2	1	5	"ईशा ने 6 फूल चुने। उसने फूलों की समान मात्रा में 2 फूलदानों में डाल दी। प्रत्येक फूलदान में उसने कितने फूल डालें ?"	ईशा ने 6 फूल चुने। उसने फूलों की समान मात्रा में 2 फूलदानों में डाल दी। प्रत्येक फूलदान में उसने कितने फूल डालें ?	2	3	5	6	flowers	flowers	flowers	flowers	6 = <3> + <3>	2	3	3	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	17	2	2	5	"आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते हैं। चिप्स के कितने बैग प्रत्येक को मिलेंगे?"	आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते हैं। चिप्स के कितने बैग प्रत्येक को मिलेंगे?	2	3	5	10	bags	bags	bags	bags	10 = <5> + <5>	3	5	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	17	2	3	5	"सृष्टि ने 18 ब्राउनीज़ को बेक किया। उसने 2 प्लेटों पर समान संख्या में ब्राउनीज़ रखी। प्रत्येक प्लेट पर कितने ब्राउनी होते हैं?"	सृष्टि ने 18 ब्राउनीज़ को बेक किया। उसने 2 प्लेटों पर समान संख्या में ब्राउनीज़ रखी। प्रत्येक प्लेट पर कितने ब्राउनी होते हैं?	2	8	9	18	brownies	brownies	brownies	brownies	18 = <9> + <9>	3	9	9	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png	wordwindow-stone-blue.png	
